artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Salvador Dali,1938,symbolic painting,2020,1600,1639359,wikiart,Surrealism,Impression of Africa,train_and_test,FALSE,26469.jpg
Salvador Dali,1935,symbolic painting,2019,1600,1995862,wikiart,Surrealism,Mediumnistic-Paranoiac Image,train_and_test,TRUE,41417.jpg
Salvador Dali,1933,landscape,2018,1600,2085423,wikiart,Surrealism,Necrophiliac Fountain Flowing from a Grand Piano,train_and_test,TRUE,71742.jpg
Salvador Dali,1926,landscape,2017,1600,2135928,wikiart,Surrealism,"Study for ""Honey is Sweeter than Blood""",train_and_test,TRUE,58446.jpg
Salvador Dali,1956,religious painting,2017,1600,2066108,wikiart,Surrealism,St. Helena of Port Lligat,train_and_test,TRUE,81044.jpg
Salvador Dali,1934,genre painting,2016,1600,1677242,wikiart,Surrealism,Atavism at Twilight,train_and_test,TRUE,20632.jpg
Salvador Dali,1963,symbolic painting,2014,1600,1781181,wikiart,Surrealism,Galacidalacidesoxyribonucleicacid,train_and_test,TRUE,68213.jpg
Salvador Dali,,symbolic painting,2013,1600,1982263,wikiart,Surrealism,Three Sphinxes of Bikini,train_and_test,FALSE,13012.jpg
Salvador Dali,,symbolic painting,2012,1600,1858349,wikiart,Surrealism,Three Women with Heads of Flowers Finding the Skin of A,train_and_test,FALSE,2596.jpg
Salvador Dali,1939,portrait,2008,1600,1713654,wikiart,Surrealism,Shirley Temple,train_and_test,TRUE,16279.jpg
Salvador Dali,1954,symbolic painting,2006,1600,1501150,wikiart,Surrealism,Rhinocerotic Figure of Phidias' Illisos,train_and_test,TRUE,83139.jpg
Salvador Dali,1932,symbolic painting,1995,1600,1599950,wikiart,Surrealism,Memory of the Child-Woman,train_and_test,FALSE,44222.jpg
Salvador Dali,,landscape,1990,1600,1740910,wikiart,Surrealism,The Mountains of Cape Creus on the March,train_and_test,TRUE,48319.jpg
Salvador Dali,1983,figurative,1988,1600,1937042,wikiart,Surrealism,Topological Contortion of a Female Figure Becoming a Violoncello,train_and_test,TRUE,101261.jpg
Salvador Dali,1940,landscape,1986,1600,1910704,wikiart,Surrealism,Two Pieces of Bread Expressing the Sentiment of Love,train_and_test,FALSE,103088.jpg
Salvador Dali,1947,still life,1984,1600,1788537,wikiart,Surrealism,Feather Equilibrium (Interatomic Balance of a Swans Feather),train_and_test,TRUE,97610.jpg
Salvador Dali,1945,landscape,1983,1600,2336588,wikiart,Surrealism,Fountain of Milk Spreading Itself Uselessly on Three Shoes,train_and_test,TRUE,49782.jpg
Salvador Dali,1936,cityscape,2419,1311,610206,wikiart,Surrealism,"Suburbs of a Paranoiac Critical Town, Afternoon on the Outskirts of European History",train_and_test,TRUE,50844.jpg
Salvador Dali,1938,landscape,1976,1600,1699538,wikiart,Surrealism,Mountain Lake,train_and_test,FALSE,12771.jpg
Salvador Dali,1938,symbolic painting,1973,1600,1699011,wikiart,Surrealism,The Sublime Moment,train_and_test,TRUE,74477.jpg
Salvador Dali,1983,interior,1968,1600,1790079,wikiart,Surrealism,Bed and Two Bedside Tables Ferociously Attacking a Cello (Final Stage),train_and_test,TRUE,97595.jpg
Salvador Dali,1982,symbolic painting,1966,1600,2266685,wikiart,Surrealism,Ole,train_and_test,FALSE,77782.jpg
Salvador Dali,1941,symbolic painting,1961,1600,2248207,wikiart,Surrealism,Invisible Bust of Voltaire,train_and_test,TRUE,91750.jpg
Salvador Dali,1932,symbolic painting,1951,1600,1530503,wikiart,Surrealism,Agnostic Symbol,train_and_test,TRUE,72476.jpg
Salvador Dali,1974,portrait,1943,1600,1759978,wikiart,Surrealism,Equestrian Portrait of Carmen Bordiu-Franco,train_and_test,TRUE,3945.jpg
Salvador Dali,,landscape,1998,1552,551052,wikiart,Surrealism,The Disintegration of the Persistence of Memory,train_and_test,TRUE,15585.jpg
Salvador Dali,1939,portrait,1929,1600,1535244,wikiart,Surrealism,Philosopher Illuminated by the Light of the Moon and the Setting Sun,train_and_test,TRUE,91505.jpg
Salvador Dali,1928,nude painting (nu),1921,1600,1791772,wikiart,Surrealism,Female Bather,train_and_test,TRUE,74345.jpg
Salvador Dali,,genre painting,1920,1600,1632975,wikiart,Surrealism,Portrait of Juan de Pareja Repairing a String of His Mandolin,train_and_test,FALSE,35719.jpg
Salvador Dali,1948,landscape,1916,1600,1544346,wikiart,Surrealism,The Elephants (Large),train_and_test,TRUE,62181.jpg
Salvador Dali,1930,landscape,1901,1600,2217493,wikiart,Surrealism,"Invisible  Sleeping Woman, Horse, Lion",train_and_test,TRUE,73172.jpg
Salvador Dali,1932,symbolic painting,1890,1600,1531572,wikiart,Surrealism,The Birth of Liquid Desires,train_and_test,TRUE,86278.jpg
Salvador Dali,1954,nude painting (nu),1888,1600,1754781,wikiart,Surrealism,Two Adolescents,train_and_test,FALSE,26748.jpg
Salvador Dali,c.1939,symbolic painting,1887,1600,1559586,wikiart,Surrealism,Mad Tristan,train_and_test,TRUE,49218.jpg
Salvador Dali,1954,portrait,1887,1600,1534263,wikiart,Surrealism,Equestrian Fantasy Portrait of Lady Dunn,train_and_test,FALSE,76999.jpg
Salvador Dali,1941,allegorical painting,1874,1600,1390378,wikiart,Surrealism,The Face of War,train_and_test,TRUE,90185.jpg
Salvador Dali,1938,figurative,1860,1600,1884623,wikiart,Surrealism,Debris of an Automobile Giving Birth to a Blind Horse Biting a Telephone,train_and_test,TRUE,7977.jpg
Salvador Dali,1941,nude painting (nu),1838,1600,1450265,wikiart,Surrealism,Honey is Sweeter than Blood,train_and_test,TRUE,45973.jpg
Salvador Dali,1973,landscape,1800,1600,1372200,wikiart,Surrealism,The Way to Pubol,train_and_test,TRUE,89976.jpg
Salvador Dali,1956,genre painting,1792,1600,1767083,wikiart,Post-Impressionism,Noon (Barracks of Port Lligat),train_and_test,TRUE,74180.jpg
Salvador Dali,1975,figurative,1766,1600,1185842,wikiart,Surrealism,The Chair,train_and_test,TRUE,76730.jpg
Salvador Dali,1982,symbolic painting,1764,1600,1530431,wikiart,Surrealism,The Three Glorious Enigmas of Gala(second version),train_and_test,TRUE,7501.jpg
Salvador Dali,1943,allegorical painting,1738,1600,1408876,wikiart,Surrealism,Geopolitical Child Watching the Birth of the New Man,train_and_test,FALSE,47163.jpg
Salvador Dali,1936,landscape,1712,1600,1347151,wikiart,Surrealism,Apparition of the Town of Delft,train_and_test,TRUE,50556.jpg
Salvador Dali,,nude painting (nu),1698,1600,1531042,wikiart,Surrealism,Female Nude,train_and_test,FALSE,30450.jpg
Salvador Dali,1935,landscape,1635,1600,1647186,wikiart,Surrealism,Puzzle of Autumn,train_and_test,TRUE,101097.jpg
Salvador Dali,1978,symbolic painting,1630,1600,1161752,wikiart,Surrealism,The Harmony of the Spheres,train_and_test,FALSE,63237.jpg
Salvador Dali,1963,portrait,1624,1600,1623215,wikiart,Surrealism,Portrait of My Dead Brother,train_and_test,TRUE,48277.jpg
Salvador Dali,1971,symbolic painting,1623,1600,1673021,wikiart,Surrealism,Ceiling of the Hall of Gala's Chateau at Pubol,train_and_test,FALSE,27008.jpg
Salvador Dali,1982,religious painting,1617,1600,1770147,wikiart,Surrealism,Pieta,train_and_test,TRUE,15341.jpg
Salvador Dali,1978,religious painting,1616,1600,1656611,wikiart,Surrealism,Gala's Christ,train_and_test,FALSE,14821.jpg
Salvador Dali,1937,landscape,1616,1600,1397908,wikiart,Surrealism,Perspectives,train_and_test,FALSE,60781.jpg
Salvador Dali,1974,symbolic painting,1614,1600,1414433,wikiart,Surrealism,Battle in the Clouds,train_and_test,FALSE,30408.jpg
Salvador Dali,1982,portrait,1604,1600,1345506,wikiart,Surrealism,Warrior,train_and_test,FALSE,48247.jpg
Salvador Dali,1925,mythological painting,1591,1600,1313824,wikiart,Neoclassicism,Venus with Cupids,train_and_test,FALSE,29460.jpg
Salvador Dali,1978,figurative,1544,1600,1160148,wikiart,Surrealism,Cybernetic Odalisuqe-Homage to Bela Julesz,train_and_test,FALSE,101034.jpg
Salvador Dali,1931,allegorical painting,1538,1600,954096,wikiart,Surrealism,The Dream,train_and_test,TRUE,88319.jpg
Salvador Dali,1973,portrait,1527,1600,1080422,wikiart,Surrealism,Dali from the Back Painting Gala from the Back Eternalized by Six Virtual Corneas Provisionally Reflected in Six Real Mirrors,train_and_test,TRUE,60407.jpg
Salvador Dali,1957,animal painting,1519,1600,1516059,wikiart,Surrealism,Swallow,train_and_test,TRUE,83617.jpg
Salvador Dali,1977,figurative,1517,1600,796084,wikiart,Surrealism,Dali Lifting the Skin of the Mediterranean Sea to Show Gala the Birth of Venus,train_and_test,FALSE,82136.jpg
Salvador Dali,1942,literary painting,1508,1600,1495045,wikiart,Surrealism,Juliet's Tomb,train_and_test,FALSE,23577.jpg
Salvador Dali,1936,symbolic painting,1506,1600,1086979,wikiart,Surrealism,Autumnal Cannibalism,train_and_test,TRUE,71931.jpg
Salvador Dali,1960,figurative,1479,1600,1719037,wikiart,Surrealism,A Propos of the 'Treatise on Cubic Form' by Juan de Herrera,train_and_test,FALSE,45796.jpg
Salvador Dali,1965,portrait,1466,1600,1515959,wikiart,Surrealism,Portrait of Gala (Gala Against the Light),train_and_test,TRUE,16248.jpg
Salvador Dali,1960,symbolic painting,1461,1600,1069577,wikiart,Surrealism,Chair with the Wings of a Vulture,train_and_test,FALSE,39903.jpg
Salvador Dali,1960,genre painting,1420,1600,1547556,wikiart,Expressionism,The Servant of the Disciples at Emmaus,train_and_test,TRUE,52378.jpg
Salvador Dali,1955,sketch and study,1409,1600,1602594,wikiart,Surrealism,The Paranoiac-Critical Study of Vermeer's Lacemaker,train_and_test,TRUE,19059.jpg
Salvador Dali,1958,religious painting,1372,1600,1598877,wikiart,Surrealism,The Sistine Madonna,train_and_test,TRUE,90581.jpg
Salvador Dali,1962,figurative,1361,1600,1242799,wikiart,Symbolism,Arab,train_and_test,TRUE,44236.jpg
Salvador Dali,1939,symbolic painting,1360,1600,772278,wikiart,Surrealism,Bulgarian Child Eating a Rat,train_and_test,TRUE,48887.jpg
Salvador Dali,1936,allegorical painting,1470,1469,371012,wikiart,Surrealism,Soft Construction with Boiled Beans: Premonition of Civil War,train_and_test,FALSE,99264.jpg
Salvador Dali,1945,portrait,1349,1600,942839,wikiart,Surrealism,"My Wife, Nude, Contemplating Her Own Flesh Becoming Stairs, Three Vertebrae of a Column, Sky and Architecture",train_and_test,TRUE,81036.jpg
Salvador Dali,1934,landscape,1343,1600,1521651,wikiart,Surrealism,Enigmatic Elements in the Landscape,train_and_test,TRUE,35199.jpg
Salvador Dali,1936,landscape,1343,1600,1521651,wikiart,Surrealism,The Sign of Anguish,train_and_test,FALSE,53511.jpg
Salvador Dali,1934,landscape,1343,1600,1521651,wikiart,Surrealism,The Tower,train_and_test,TRUE,91231.jpg
Salvador Dali,1934,poster,1343,1600,1521651,wikiart,Surrealism,Surrealist Poster,train_and_test,TRUE,85077.jpg
Salvador Dali,1928,landscape,1330,1600,1012928,wikiart,Surrealism,Unsatisfied Desires,train_and_test,TRUE,84250.jpg
Salvador Dali,1932,landscape,1322,1600,903071,wikiart,Surrealism,Surrealist Object Gauge of Instantaneous Memory,train_and_test,TRUE,23172.jpg
Salvador Dali,1935,portrait,1320,1600,982845,wikiart,Surrealism,The Angelus of Gala,train_and_test,TRUE,60179.jpg
Salvador Dali,1955,portrait,1320,1600,1071345,wikiart,Surrealism,Portrait of Laurence Olivier in the Role of Richard III,train_and_test,TRUE,100500.jpg
Salvador Dali,1934,landscape,1315,1600,975254,wikiart,Surrealism,Atavistic Vestiges After the Rain,train_and_test,FALSE,86607.jpg
Salvador Dali,1932,still life,1309,1600,951087,wikiart,Surrealism,Eggs on Plate without the Flat,train_and_test,FALSE,68009.jpg
Salvador Dali,1934,symbolic painting,1308,1600,1180262,wikiart,Surrealism,Javanese Mannequin,train_and_test,TRUE,10336.jpg
Salvador Dali,,genre painting,1307,1600,1241716,wikiart,Surrealism,Reclining girl in sheep,train_and_test,TRUE,82812.jpg
Salvador Dali,1982,portrait,1306,1600,1449453,wikiart,Surrealism,The Infanta Margarita of Velazquez Appearing in the Silhouette of Horsemen in the Courtyard of the Escorial,train_and_test,FALSE,26698.jpg
Salvador Dali,1931,landscape,1305,1600,854708,wikiart,Surrealism,Shades of Night Descending,train_and_test,FALSE,2825.jpg
Salvador Dali,1981,mythological painting,1303,1600,1073343,wikiart,Surrealism,Hermes,train_and_test,TRUE,78429.jpg
Salvador Dali,1941,self-portrait,1301,1600,815852,wikiart,Surrealism,Soft Self-Portrait with Fried Bacon,train_and_test,TRUE,7643.jpg
Salvador Dali,1947,portrait,1290,1600,807450,wikiart,Surrealism,Portrait of Picasso,train_and_test,TRUE,3258.jpg
Salvador Dali,1933,symbolic painting,1282,1600,947482,wikiart,Surrealism,The Architectonic Angelus of Millet,train_and_test,TRUE,24618.jpg
Salvador Dali,1939,symbolic painting,1281,1600,1523021,wikiart,Surrealism,Baby Map of the World,train_and_test,TRUE,43170.jpg
Salvador Dali,1954,portrait,1277,1600,1036672,wikiart,Surrealism,Portrait of Gala with Rhinocerotic Symptoms,train_and_test,TRUE,84935.jpg
Salvador Dali,1928,symbolic painting,1273,1600,910548,wikiart,Surrealism,Inaugural Gooseflesh,train_and_test,TRUE,21500.jpg
Salvador Dali,1933,landscape,1271,1600,762470,wikiart,Surrealism,Ambivalent Image,train_and_test,TRUE,53716.jpg
Salvador Dali,1930,nude painting (nu),1269,1600,1067990,wikiart,Surrealism,The Bleeding Roses,train_and_test,TRUE,39560.jpg
Salvador Dali,1936,illustration,1262,1600,904174,wikiart,Surrealism,Cover of 'Minotaure' Magazine,train_and_test,TRUE,70232.jpg
Salvador Dali,c.1934,symbolic painting,1261,1600,1215398,wikiart,Surrealism,Masochistic Instrument,train_and_test,TRUE,27075.jpg
Salvador Dali,1933,landscape,1247,1600,855764,wikiart,Surrealism,The Triangular Hour,train_and_test,TRUE,22178.jpg
Salvador Dali,1933,symbolic painting,1247,1600,911272,wikiart,Surrealism,Gala and The Angelus of Millet Before the Imminent Arrival of the Conical Anamorphoses,train_and_test,TRUE,72007.jpg
Salvador Dali,c.1981,landscape,1243,1600,989392,wikiart,Surrealism,The Tower of Enigmas,train_and_test,FALSE,76674.jpg
Salvador Dali,1934,symbolic painting,1243,1600,871070,wikiart,Surrealism,Morning Ossification of the Cypress,train_and_test,TRUE,21636.jpg
Salvador Dali,1934,symbolic painting,1242,1600,884740,wikiart,Surrealism,The Invisible Harp,train_and_test,TRUE,69164.jpg
Salvador Dali,1956,symbolic painting,1241,1600,1032104,wikiart,Surrealism,Rhinocerotic Gooseflesh,train_and_test,TRUE,3084.jpg
Salvador Dali,1949,religious painting,1241,1600,935525,wikiart,Surrealism,The First Study for the Madonna of Port Lligat,train_and_test,TRUE,9562.jpg
Salvador Dali,1936,landscape,1240,1600,831736,wikiart,Surrealism,Sun Table,train_and_test,FALSE,67745.jpg
Salvador Dali,c.1945,symbolic painting,1239,1600,1149964,wikiart,Surrealism,Resurrection of the Flesh,train_and_test,TRUE,42453.jpg
Salvador Dali,1934,landscape,1238,1600,1187081,wikiart,Surrealism,Skull with its Lyric Appendage Leaning on a Bedside Table which should have the Exact Temperature of a Cardinal's Nest,train_and_test,FALSE,44371.jpg
Salvador Dali,,symbolic painting,1237,1600,844577,wikiart,Surrealism,Flaming Giraffe,train_and_test,TRUE,97930.jpg
Salvador Dali,1935,allegorical painting,1235,1600,947990,wikiart,Surrealism,The Horseman of Death,train_and_test,TRUE,30196.jpg
Salvador Dali,1944,symbolic painting,1234,1600,938581,wikiart,Surrealism,Dream Caused by the Flight of a Bee around a Pomegranate. One Second before Awakening,train_and_test,TRUE,72540.jpg
Salvador Dali,1965,religious painting,1230,1600,1268789,wikiart,Surrealism,Crucifixion (Dedication; For Gala Queen of the Divine DalH),train_and_test,TRUE,68306.jpg
Salvador Dali,1982,portrait,1230,1600,1194520,wikiart,Surrealism,Velazquez Dying Behind the Window on the Left Side Out of Which a Spoon Projects,train_and_test,TRUE,95362.jpg
Salvador Dali,1927,portrait,1229,1600,1204620,wikiart,Surrealism,Harlequin,train_and_test,TRUE,47943.jpg
Salvador Dali,1930,portrait,1224,1600,1143759,wikiart,Surrealism,Portrait of Mr. Emilio Terry (unfinished),train_and_test,TRUE,94555.jpg
Salvador Dali,1938,symbolic painting,1224,1600,1095739,wikiart,Surrealism,Palladio's Thalia Corridoe,train_and_test,FALSE,64481.jpg
Salvador Dali,1932,landscape,1220,1600,707628,wikiart,Surrealism,"The True Painting of the ""Isle of the Dead"" by Arnold Böcklin at the Hour of the Angelus",train_and_test,TRUE,100192.jpg
Salvador Dali,1938,landscape,1219,1600,1384585,wikiart,Surrealism,The Alert,train_and_test,TRUE,21737.jpg
Salvador Dali,1949,nude painting (nu),1215,1600,880013,wikiart,Surrealism,Lada Atomica,train_and_test,TRUE,84001.jpg
Salvador Dali,1941,still life,1213,1600,1028375,wikiart,Surrealism,Car Clothing (Clothed Automobile),train_and_test,TRUE,12809.jpg
Salvador Dali,1951,symbolic painting,1209,1600,953738,wikiart,Surrealism,The Wheelbarrow (Pantheon Formed by Twisted Wheelbarrows),train_and_test,FALSE,87494.jpg
Salvador Dali,1951,portrait,1208,1600,1248923,wikiart,Surrealism,Raphaelesque Head Exploding,train_and_test,TRUE,10506.jpg
Salvador Dali,c.1962,sketch and study,1207,1600,902486,wikiart,Expressionism,Study of a Female Nude,train_and_test,TRUE,75153.jpg
Salvador Dali,1976,nude painting (nu),1205,1600,797254,wikiart,Surrealism,Gala Contemplating the Mediterranean Sea Which at Eighteen Metres Becomes the Portrait of Abraham Lincoln,train_and_test,TRUE,95058.jpg
Salvador Dali,1960,literary painting,1204,1600,1186108,wikiart,Symbolism,Beatrice,train_and_test,FALSE,74440.jpg
Salvador Dali,,symbolic painting,1600,1200,135937,wikiart,Surrealism,The Enchanted Beach,train_and_test,TRUE,71205.jpg
Salvador Dali,c.1918,marina,1600,1200,642596,wikiart,Post-Impressionism,Port of Cadaques (Night),train_and_test,TRUE,37914.jpg
Salvador Dali,1942,symbolic painting,1198,1600,835223,wikiart,Surrealism,Melancholy,train_and_test,TRUE,43020.jpg
Salvador Dali,1937,symbolic painting,1193,1600,1048890,wikiart,Surrealism,Cannibalism of the Objects,train_and_test,TRUE,2040.jpg
Salvador Dali,1959,flower painting,1182,1600,1149213,wikiart,Realism,The Vase of Cornflowers,train_and_test,TRUE,68053.jpg
Salvador Dali,1981,landscape,1181,1600,1320314,wikiart,Surrealism,Tower,train_and_test,TRUE,80301.jpg
Salvador Dali,1935,symbolic painting,1177,1600,773767,wikiart,Surrealism,Woman with a Head of Roses,train_and_test,TRUE,12351.jpg
Salvador Dali,1929,symbolic painting,1171,1600,889524,wikiart,Surrealism,Profanation of the Host,train_and_test,TRUE,81046.jpg
Salvador Dali,1970,symbolic painting,1170,1600,937283,wikiart,Surrealism,The Hallucinogenic Toreador,train_and_test,FALSE,85834.jpg
Salvador Dali,1932,portrait,1169,1600,793635,wikiart,Surrealism,Galatea of the Spheres,train_and_test,TRUE,70546.jpg
Salvador Dali,1952,symbolic painting,1165,1600,670814,wikiart,Surrealism,Nuclear Cross,train_and_test,TRUE,24684.jpg
Salvador Dali,,self-portrait,1165,1600,750296,wikiart,Surrealism,"Dali Nude, in Contemplation Before the Five Regular Bodies",train_and_test,FALSE,21441.jpg
Salvador Dali,1933,self-portrait,1163,1600,656721,wikiart,Surrealism,Myself at the Age of Ten When I Was the Grasshopper Child,train_and_test,FALSE,93172.jpg
Salvador Dali,1950,religious painting,1162,1600,765841,wikiart,Surrealism,The Madonna of Port Lligat,train_and_test,FALSE,67914.jpg
Salvador Dali,1954,symbolic painting,1162,1600,778525,wikiart,Surrealism,Young Virgin Auto-Sodomized by the Horns of Her Own Chastity,train_and_test,TRUE,53164.jpg
